transaction_id,transactionTimestamp,transactionDate,type,category,amount,description,payment_mode
TXN007336,2024-05-31T19:54:48,2024-05-31,DEBIT,Rent,14289,Rent transaction,Cash
TXN017130,2024-05-31T20:21:59,2024-05-31,DEBIT,Food,458,Food transaction,Card
TXN000203,2024-05-31T21:41:56,2024-05-31,DEBIT,Shopping,2991,Shopping transaction,UPI
TXN019366,2024-05-31T22:29:53,2024-05-31,DEBIT,Bills,2165,Bills transaction,Card
TXN016651,2024-05-31T22:37:39,2024-05-31,DEBIT,Education,4417,Education transaction,NetBanking
TXN005681,2024-05-31T23:54:27,2024-05-31,DEBIT,Food,129,Food transaction,NetBanking
TXN013986,2024-06-01T01:44:44,2024-06-01,DEBIT,Education,1589,Education transaction,Card
TXN005762,2024-06-01T02:11:09,2024-06-01,DEBIT,Bills,1509,Bills transaction,Cash
TXN005886,2024-06-01T02:13:16,2024-06-01,DEBIT,Rent,14183,Rent transaction,Cash
TXN003196,2024-06-01T02:52:25,2024-06-01,DEBIT,Health,3671,Health transaction,Card
TXN017092,2024-06-01T03:11:04,2024-06-01,CREDIT,Income,5796,Income transaction,Cash
TXN015648,2024-06-01T03:55:12,2024-06-01,DEBIT,Bills,2123,Bills transaction,Card
TXN010061,2024-06-01T05:02:46,2024-06-01,DEBIT,Health,2534,Health transaction,Card
TXN008609,2024-06-01T08:25:35,2024-06-01,CREDIT,Salary,26465,Salary transaction,Cash
TXN010833,2024-06-01T08:39:36,2024-06-01,CREDIT,Salary,30274,Salary transaction,Card
TXN011151,2024-06-01T09:04:13,2024-06-01,DEBIT,Education,2244,Education transaction,NetBanking
TXN016746,2024-06-01T09:23:03,2024-06-01,DEBIT,Rent,13191,Rent transaction,Card
TXN007558,2024-06-01T10:35:29,2024-06-01,DEBIT,Education,5029,Education transaction,UPI
TXN012227,2024-06-01T11:55:02,2024-06-01,CREDIT,Transfer,7715,Transfer transaction,Cash
TXN006300,2024-06-01T12:09:44,2024-06-01,DEBIT,Bills,1653,Bills transaction,Cash
TXN010062,2024-06-01T12:57:04,2024-06-01,CREDIT,Salary,30238,Salary transaction,Card
TXN006929,2024-06-01T13:35:15,2024-06-01,DEBIT,Travel,2192,Travel transaction,NetBanking
TXN003888,2024-06-01T14:14:19,2024-06-01,DEBIT,Bills,204,Bills transaction,Cash
TXN014080,2024-06-01T14:54:32,2024-06-01,DEBIT,Transfer,7552,Transfer transaction,Card
TXN007209,2024-06-01T15:42:41,2024-06-01,DEBIT,Travel,1410,Travel transaction,Card
TXN003712,2024-06-01T16:16:39,2024-06-01,DEBIT,Shopping,419,Shopping transaction,Card
TXN016920,2024-06-01T16:28:18,2024-06-01,CREDIT,Transfer,12193,Transfer transaction,UPI
TXN016900,2024-06-01T17:21:07,2024-06-01,DEBIT,Entertainment,282,Entertainment transaction,NetBanking
TXN012375,2024-06-01T18:15:36,2024-06-01,DEBIT,Bills,2161,Bills transaction,Cash
TXN011029,2024-06-01T19:48:27,2024-06-01,CREDIT,Income,6199,Income transaction,Cash
TXN015252,2024-06-01T20:00:05,2024-06-01,DEBIT,Rent,9564,Rent transaction,Cash
TXN013195,2024-06-01T23:40:05,2024-06-01,CREDIT,Income,5637,Income transaction,Card
TXN001763,2024-06-01T23:52:44,2024-06-01,DEBIT,Travel,108,Travel transaction,Cash
TXN006018,2024-06-02T00:18:01,2024-06-02,DEBIT,Food,223,Food transaction,Card
TXN017100,2024-06-02T01:56:23,2024-06-02,CREDIT,Salary,54276,Salary transaction,Cash
TXN011777,2024-06-02T02:15:29,2024-06-02,DEBIT,Rent,10256,Rent transaction,NetBanking
TXN015053,2024-06-02T04:20:35,2024-06-02,DEBIT,Bills,935,Bills transaction,Cash
TXN000781,2024-06-02T06:48:18,2024-06-02,DEBIT,Bills,1066,Bills transaction,Cash
TXN015727,2024-06-02T07:25:15,2024-06-02,DEBIT,Food,383,Food transaction,NetBanking
TXN010500,2024-06-02T08:17:17,2024-06-02,DEBIT,Rent,13872,Rent transaction,Cash
TXN002562,2024-06-02T09:51:46,2024-06-02,CREDIT,Income,8737,Income transaction,Card
TXN002278,2024-06-02T10:07:59,2024-06-02,CREDIT,Salary,39700,Salary transaction,UPI
TXN007272,2024-06-02T11:33:00,2024-06-02,CREDIT,Transfer,2288,Transfer transaction,Card
TXN002926,2024-06-02T12:51:52,2024-06-02,CREDIT,Transfer,1346,Transfer transaction,Card
TXN019861,2024-06-02T13:00:40,2024-06-02,DEBIT,Entertainment,555,Entertainment transaction,NetBanking
TXN009862,2024-06-02T14:30:09,2024-06-02,DEBIT,Entertainment,1615,Entertainment transaction,UPI
TXN011210,2024-06-02T16:37:00,2024-06-02,DEBIT,Transfer,966,Transfer transaction,NetBanking
TXN002134,2024-06-02T17:07:48,2024-06-02,CREDIT,Income,3936,Income transaction,UPI
TXN000842,2024-06-02T17:13:15,2024-06-02,DEBIT,Shopping,1494,Shopping transaction,UPI
TXN006109,2024-06-02T17:50:25,2024-06-02,CREDIT,Income,4289,Income transaction,NetBanking
TXN015080,2024-06-02T18:21:47,2024-06-02,CREDIT,Salary,39452,Salary transaction,NetBanking
TXN019103,2024-06-02T19:35:03,2024-06-02,CREDIT,Income,11753,Income transaction,NetBanking
TXN002785,2024-06-02T19:40:27,2024-06-02,CREDIT,Transfer,778,Transfer transaction,NetBanking
TXN005854,2024-06-02T19:43:37,2024-06-02,DEBIT,Entertainment,1784,Entertainment transaction,Cash
TXN002046,2024-06-02T21:31:33,2024-06-02,CREDIT,Salary,44062,Salary transaction,UPI
TXN009173,2024-06-02T21:45:08,2024-06-02,DEBIT,Travel,324,Travel transaction,NetBanking
TXN000793,2024-06-02T22:02:45,2024-06-02,DEBIT,Transfer,7377,Transfer transaction,UPI
TXN016292,2024-06-02T23:46:15,2024-06-02,DEBIT,Entertainment,654,Entertainment transaction,Cash
TXN000251,2024-06-03T02:15:09,2024-06-03,DEBIT,Education,4607,Education transaction,NetBanking
TXN012876,2024-06-03T02:27:35,2024-06-03,DEBIT,Education,3974,Education transaction,Card
TXN008580,2024-06-03T03:26:44,2024-06-03,CREDIT,Salary,46677,Salary transaction,Card
TXN019018,2024-06-03T03:38:12,2024-06-03,DEBIT,Travel,2869,Travel transaction,NetBanking
TXN010355,2024-06-03T04:01:57,2024-06-03,CREDIT,Income,10219,Income transaction,Card
TXN004298,2024-06-03T04:40:14,2024-06-03,DEBIT,Health,2861,Health transaction,NetBanking
TXN019965,2024-06-03T05:29:27,2024-06-03,DEBIT,Shopping,2082,Shopping transaction,Cash
TXN002929,2024-06-03T06:23:52,2024-06-03,DEBIT,Transfer,1755,Transfer transaction,Card
TXN017309,2024-06-03T07:05:13,2024-06-03,DEBIT,Travel,2013,Travel transaction,UPI
TXN016848,2024-06-03T07:10:54,2024-06-03,DEBIT,Entertainment,458,Entertainment transaction,UPI
TXN000092,2024-06-03T08:25:11,2024-06-03,DEBIT,Travel,666,Travel transaction,NetBanking
TXN011887,2024-06-03T08:52:02,2024-06-03,CREDIT,Income,4189,Income transaction,Card
TXN002332,2024-06-03T09:25:28,2024-06-03,CREDIT,Income,7998,Income transaction,Cash
TXN014482,2024-06-03T10:36:16,2024-06-03,CREDIT,Income,14829,Income transaction,NetBanking
TXN014028,2024-06-03T10:43:09,2024-06-03,CREDIT,Salary,50103,Salary transaction,NetBanking
TXN011525,2024-06-03T12:43:35,2024-06-03,CREDIT,Transfer,5758,Transfer transaction,Card
TXN005662,2024-06-03T13:57:56,2024-06-03,CREDIT,Salary,47711,Salary transaction,Card
TXN003690,2024-06-03T14:13:41,2024-06-03,DEBIT,Food,416,Food transaction,NetBanking
TXN007467,2024-06-03T14:14:47,2024-06-03,DEBIT,Education,1088,Education transaction,Cash
TXN018798,2024-06-03T15:18:01,2024-06-03,CREDIT,Income,1779,Income transaction,NetBanking
TXN007058,2024-06-03T15:41:44,2024-06-03,CREDIT,Salary,58101,Salary transaction,NetBanking
TXN001827,2024-06-03T16:41:57,2024-06-03,DEBIT,Entertainment,229,Entertainment transaction,Cash
TXN008968,2024-06-03T17:08:22,2024-06-03,CREDIT,Income,2709,Income transaction,Cash
TXN007766,2024-06-03T17:32:46,2024-06-03,DEBIT,Health,538,Health transaction,NetBanking
TXN017551,2024-06-03T17:41:45,2024-06-03,CREDIT,Income,8715,Income transaction,Cash
TXN012927,2024-06-03T18:04:59,2024-06-03,DEBIT,Health,2944,Health transaction,Cash
TXN001370,2024-06-03T18:45:52,2024-06-03,DEBIT,Transfer,4882,Transfer transaction,UPI
TXN015322,2024-06-03T20:09:49,2024-06-03,DEBIT,Entertainment,1080,Entertainment transaction,Card
TXN008706,2024-06-03T21:28:04,2024-06-03,CREDIT,Income,14537,Income transaction,Card
TXN002067,2024-06-04T00:17:00,2024-06-04,DEBIT,Transfer,1872,Transfer transaction,Card
TXN005501,2024-06-04T00:34:32,2024-06-04,DEBIT,Travel,2918,Travel transaction,Card
TXN014778,2024-06-04T00:53:38,2024-06-04,DEBIT,Bills,1146,Bills transaction,UPI
TXN005064,2024-06-04T03:02:53,2024-06-04,DEBIT,Transfer,2563,Transfer transaction,NetBanking
TXN007304,2024-06-04T03:16:49,2024-06-04,DEBIT,Bills,2143,Bills transaction,NetBanking
TXN003651,2024-06-04T03:26:08,2024-06-04,DEBIT,Travel,824,Travel transaction,Cash
TXN003154,2024-06-04T04:12:26,2024-06-04,CREDIT,Salary,34891,Salary transaction,Cash
TXN002316,2024-06-04T05:28:35,2024-06-04,DEBIT,Health,3676,Health transaction,Card
TXN005348,2024-06-04T05:32:43,2024-06-04,DEBIT,Food,189,Food transaction,Card
TXN002519,2024-06-04T05:56:38,2024-06-04,DEBIT,Transfer,3118,Transfer transaction,NetBanking
TXN017158,2024-06-04T06:40:48,2024-06-04,CREDIT,Transfer,4861,Transfer transaction,Card
TXN018412,2024-06-04T06:47:03,2024-06-04,CREDIT,Salary,28498,Salary transaction,Card
TXN014034,2024-06-04T06:54:13,2024-06-04,DEBIT,Health,2172,Health transaction,UPI
TXN019572,2024-06-04T07:28:32,2024-06-04,DEBIT,Bills,2536,Bills transaction,NetBanking
TXN006738,2024-06-04T07:52:24,2024-06-04,CREDIT,Salary,48842,Salary transaction,UPI
TXN012883,2024-06-04T07:55:46,2024-06-04,DEBIT,Food,369,Food transaction,NetBanking
TXN008737,2024-06-04T08:42:49,2024-06-04,DEBIT,Food,307,Food transaction,Card
TXN015283,2024-06-04T09:19:19,2024-06-04,CREDIT,Income,3242,Income transaction,Cash
TXN006965,2024-06-04T10:20:29,2024-06-04,DEBIT,Health,1650,Health transaction,Card
TXN003277,2024-06-04T10:42:29,2024-06-04,DEBIT,Travel,816,Travel transaction,Cash
TXN008048,2024-06-04T11:17:27,2024-06-04,DEBIT,Health,1029,Health transaction,Card
TXN010882,2024-06-04T12:21:11,2024-06-04,DEBIT,Bills,1225,Bills transaction,Cash
TXN012140,2024-06-04T12:50:35,2024-06-04,CREDIT,Salary,33260,Salary transaction,NetBanking
TXN011865,2024-06-04T13:52:33,2024-06-04,DEBIT,Transfer,5740,Transfer transaction,Cash
TXN010738,2024-06-04T14:45:44,2024-06-04,DEBIT,Shopping,3033,Shopping transaction,Cash
TXN007469,2024-06-04T14:48:28,2024-06-04,DEBIT,Travel,1116,Travel transaction,NetBanking
TXN017025,2024-06-04T15:07:36,2024-06-04,CREDIT,Transfer,15793,Transfer transaction,Card
TXN004429,2024-06-04T15:27:53,2024-06-04,DEBIT,Food,465,Food transaction,Card
TXN017470,2024-06-04T16:50:58,2024-06-04,DEBIT,Shopping,1781,Shopping transaction,Cash
TXN013953,2024-06-04T17:25:23,2024-06-04,DEBIT,Shopping,1414,Shopping transaction,NetBanking
TXN017693,2024-06-04T17:38:51,2024-06-04,CREDIT,Income,2674,Income transaction,Cash
TXN012113,2024-06-04T17:52:01,2024-06-04,CREDIT,Transfer,8544,Transfer transaction,Cash
TXN007069,2024-06-04T18:43:10,2024-06-04,DEBIT,Health,3954,Health transaction,UPI
TXN014921,2024-06-05T00:06:28,2024-06-05,CREDIT,Transfer,1577,Transfer transaction,UPI
TXN007959,2024-06-05T00:07:14,2024-06-05,CREDIT,Income,8422,Income transaction,NetBanking
TXN013638,2024-06-05T01:10:32,2024-06-05,CREDIT,Salary,27584,Salary transaction,Cash
TXN013866,2024-06-05T04:11:13,2024-06-05,DEBIT,Rent,13484,Rent transaction,NetBanking
TXN006262,2024-06-05T05:05:41,2024-06-05,DEBIT,Food,354,Food transaction,UPI
TXN002558,2024-06-05T05:10:23,2024-06-05,DEBIT,Education,4204,Education transaction,NetBanking
TXN014685,2024-06-05T05:11:40,2024-06-05,DEBIT,Bills,2352,Bills transaction,UPI
TXN009872,2024-06-05T05:21:29,2024-06-05,DEBIT,Food,287,Food transaction,Cash
TXN012437,2024-06-05T07:08:16,2024-06-05,DEBIT,Health,3622,Health transaction,Cash
TXN001866,2024-06-05T07:52:31,2024-06-05,DEBIT,Transfer,8884,Transfer transaction,Card
TXN014700,2024-06-05T08:36:27,2024-06-05,DEBIT,Bills,2211,Bills transaction,NetBanking
TXN008523,2024-06-05T09:56:48,2024-06-05,CREDIT,Salary,49915,Salary transaction,Cash
TXN013585,2024-06-05T11:47:51,2024-06-05,DEBIT,Education,4682,Education transaction,NetBanking
TXN019898,2024-06-05T11:55:19,2024-06-05,DEBIT,Travel,627,Travel transaction,Card
TXN005732,2024-06-05T12:03:13,2024-06-05,DEBIT,Bills,371,Bills transaction,Card
TXN018628,2024-06-05T13:04:27,2024-06-05,DEBIT,Entertainment,1982,Entertainment transaction,Cash
TXN000024,2024-06-05T13:36:49,2024-06-05,DEBIT,Transfer,3758,Transfer transaction,Cash
TXN013697,2024-06-05T14:39:56,2024-06-05,DEBIT,Travel,2519,Travel transaction,UPI
TXN018367,2024-06-05T15:08:12,2024-06-05,DEBIT,Education,1427,Education transaction,Cash
TXN002498,2024-06-05T16:32:15,2024-06-05,DEBIT,Education,4425,Education transaction,Card
TXN005429,2024-06-05T16:39:54,2024-06-05,DEBIT,Rent,14263,Rent transaction,Card
TXN016330,2024-06-05T19:39:35,2024-06-05,DEBIT,Health,1769,Health transaction,Card
TXN018668,2024-06-05T20:06:59,2024-06-05,DEBIT,Rent,14448,Rent transaction,UPI
TXN004350,2024-06-05T20:12:56,2024-06-05,CREDIT,Income,6515,Income transaction,Card
TXN003236,2024-06-05T20:25:09,2024-06-05,CREDIT,Income,1190,Income transaction,Card
TXN000760,2024-06-05T20:35:28,2024-06-05,DEBIT,Bills,2592,Bills transaction,Card
TXN005134,2024-06-05T20:50:50,2024-06-05,DEBIT,Entertainment,340,Entertainment transaction,Card
TXN003601,2024-06-05T22:42:17,2024-06-05,CREDIT,Salary,59099,Salary transaction,Cash
TXN016713,2024-06-05T23:10:46,2024-06-05,DEBIT,Food,198,Food transaction,Card
TXN009459,2024-06-06T00:00:25,2024-06-06,DEBIT,Health,637,Health transaction,Cash
TXN002905,2024-06-06T02:18:12,2024-06-06,DEBIT,Bills,1968,Bills transaction,Cash
TXN005783,2024-06-06T02:33:08,2024-06-06,DEBIT,Food,312,Food transaction,Cash
TXN016560,2024-06-06T03:12:13,2024-06-06,CREDIT,Income,11915,Income transaction,NetBanking
TXN004056,2024-06-06T03:24:05,2024-06-06,DEBIT,Bills,737,Bills transaction,Cash
TXN018765,2024-06-06T04:15:25,2024-06-06,DEBIT,Shopping,1071,Shopping transaction,Card
TXN014829,2024-06-06T04:41:52,2024-06-06,DEBIT,Food,407,Food transaction,NetBanking
TXN004339,2024-06-06T06:22:33,2024-06-06,DEBIT,Entertainment,418,Entertainment transaction,Card
TXN012665,2024-06-06T06:43:47,2024-06-06,DEBIT,Bills,1058,Bills transaction,NetBanking
TXN018993,2024-06-06T07:32:20,2024-06-06,CREDIT,Salary,50177,Salary transaction,UPI
TXN015052,2024-06-06T09:03:23,2024-06-06,DEBIT,Health,812,Health transaction,Card
TXN019810,2024-06-06T09:05:10,2024-06-06,DEBIT,Health,1051,Health transaction,Card
TXN019884,2024-06-06T09:09:56,2024-06-06,DEBIT,Health,730,Health transaction,Cash
TXN010590,2024-06-06T10:37:04,2024-06-06,DEBIT,Transfer,2428,Transfer transaction,NetBanking
TXN010095,2024-06-06T11:07:05,2024-06-06,DEBIT,Entertainment,308,Entertainment transaction,Card
TXN016608,2024-06-06T12:35:01,2024-06-06,DEBIT,Shopping,3393,Shopping transaction,NetBanking
TXN003526,2024-06-06T12:36:04,2024-06-06,DEBIT,Bills,1239,Bills transaction,Cash
TXN011407,2024-06-06T13:12:31,2024-06-06,DEBIT,Bills,1429,Bills transaction,UPI
TXN000440,2024-06-06T13:50:07,2024-06-06,DEBIT,Travel,1197,Travel transaction,Cash
TXN003665,2024-06-06T14:47:28,2024-06-06,CREDIT,Transfer,15131,Transfer transaction,Card
TXN009604,2024-06-06T14:52:00,2024-06-06,DEBIT,Education,1761,Education transaction,NetBanking
TXN018659,2024-06-06T16:34:28,2024-06-06,DEBIT,Transfer,6160,Transfer transaction,NetBanking
TXN000157,2024-06-06T18:08:43,2024-06-06,DEBIT,Travel,2753,Travel transaction,Card
TXN015912,2024-06-06T18:32:00,2024-06-06,DEBIT,Bills,200,Bills transaction,Cash
TXN015441,2024-06-06T19:48:13,2024-06-06,DEBIT,Rent,14784,Rent transaction,Cash
TXN008592,2024-06-06T20:15:47,2024-06-06,DEBIT,Travel,2253,Travel transaction,Card
TXN017284,2024-06-06T20:27:46,2024-06-06,DEBIT,Entertainment,1817,Entertainment transaction,Card
TXN002538,2024-06-06T20:49:21,2024-06-06,CREDIT,Income,2064,Income transaction,Cash
TXN015292,2024-06-06T20:54:30,2024-06-06,DEBIT,Entertainment,1767,Entertainment transaction,Card
TXN014074,2024-06-06T22:15:09,2024-06-06,DEBIT,Rent,14452,Rent transaction,UPI
TXN015764,2024-06-06T23:18:52,2024-06-06,DEBIT,Bills,2845,Bills transaction,Card
TXN013112,2024-06-07T00:02:02,2024-06-07,CREDIT,Income,2176,Income transaction,NetBanking
TXN000729,2024-06-07T01:27:15,2024-06-07,CREDIT,Income,12627,Income transaction,Cash
TXN006264,2024-06-07T01:35:31,2024-06-07,CREDIT,Income,4919,Income transaction,Card
TXN013299,2024-06-07T02:14:54,2024-06-07,CREDIT,Income,11016,Income transaction,UPI
TXN013670,2024-06-07T02:55:12,2024-06-07,DEBIT,Health,803,Health transaction,NetBanking
TXN001942,2024-06-07T03:07:52,2024-06-07,DEBIT,Transfer,9687,Transfer transaction,Card
TXN019486,2024-06-07T04:00:04,2024-06-07,DEBIT,Health,2540,Health transaction,NetBanking
TXN015332,2024-06-07T06:54:30,2024-06-07,CREDIT,Income,12428,Income transaction,Card
TXN000044,2024-06-07T06:54:50,2024-06-07,DEBIT,Transfer,8473,Transfer transaction,Card
TXN003598,2024-06-07T08:18:54,2024-06-07,DEBIT,Entertainment,319,Entertainment transaction,Card
TXN019095,2024-06-07T09:37:24,2024-06-07,DEBIT,Entertainment,1023,Entertainment transaction,NetBanking
TXN016851,2024-06-07T09:41:47,2024-06-07,DEBIT,Entertainment,708,Entertainment transaction,Cash
TXN017823,2024-06-07T10:00:49,2024-06-07,CREDIT,Transfer,15499,Transfer transaction,Card
TXN011714,2024-06-07T10:34:10,2024-06-07,DEBIT,Entertainment,520,Entertainment transaction,UPI
TXN018530,2024-06-07T11:18:20,2024-06-07,DEBIT,Entertainment,1206,Entertainment transaction,Card
TXN015189,2024-06-07T12:36:18,2024-06-07,DEBIT,Shopping,4204,Shopping transaction,UPI
TXN007442,2024-06-07T12:42:47,2024-06-07,DEBIT,Shopping,1215,Shopping transaction,Cash
TXN015225,2024-06-07T12:54:39,2024-06-07,DEBIT,Bills,2098,Bills transaction,Card
TXN012766,2024-06-07T13:15:04,2024-06-07,CREDIT,Income,3999,Income transaction,Card
TXN000888,2024-06-07T13:31:19,2024-06-07,DEBIT,Education,5384,Education transaction,UPI
TXN014935,2024-06-07T14:04:17,2024-06-07,DEBIT,Education,5586,Education transaction,UPI
TXN007470,2024-06-07T14:54:24,2024-06-07,CREDIT,Salary,40980,Salary transaction,Cash
TXN005879,2024-06-07T15:50:41,2024-06-07,CREDIT,Income,10729,Income transaction,NetBanking
TXN004688,2024-06-07T16:50:32,2024-06-07,CREDIT,Transfer,1719,Transfer transaction,UPI
TXN016943,2024-06-07T16:57:10,2024-06-07,CREDIT,Transfer,4465,Transfer transaction,UPI
TXN018037,2024-06-07T18:15:21,2024-06-07,CREDIT,Transfer,18467,Transfer transaction,UPI
TXN002596,2024-06-07T19:57:20,2024-06-07,DEBIT,Health,3145,Health transaction,UPI
TXN004387,2024-06-07T20:38:47,2024-06-07,DEBIT,Transfer,2134,Transfer transaction,NetBanking
TXN005373,2024-06-07T23:01:13,2024-06-07,DEBIT,Bills,2032,Bills transaction,Cash
TXN000221,2024-06-07T23:54:39,2024-06-07,DEBIT,Transfer,3985,Transfer transaction,NetBanking
TXN015128,2024-06-07T23:59:30,2024-06-07,CREDIT,Transfer,1458,Transfer transaction,NetBanking
TXN004941,2024-06-08T01:07:19,2024-06-08,CREDIT,Transfer,9371,Transfer transaction,Cash
TXN014142,2024-06-08T03:11:30,2024-06-08,CREDIT,Transfer,19920,Transfer transaction,NetBanking
TXN019299,2024-06-08T03:13:28,2024-06-08,DEBIT,Transfer,4065,Transfer transaction,UPI
TXN018779,2024-06-08T03:14:07,2024-06-08,CREDIT,Transfer,13494,Transfer transaction,Card
TXN019453,2024-06-08T03:51:00,2024-06-08,DEBIT,Health,3023,Health transaction,UPI
TXN000830,2024-06-08T03:53:03,2024-06-08,CREDIT,Salary,48332,Salary transaction,UPI
TXN015938,2024-06-08T04:48:42,2024-06-08,DEBIT,Education,3904,Education transaction,NetBanking
TXN000920,2024-06-08T05:02:21,2024-06-08,CREDIT,Income,6827,Income transaction,Card
TXN012802,2024-06-08T05:18:56,2024-06-08,DEBIT,Shopping,3396,Shopping transaction,Cash
TXN000228,2024-06-08T05:43:52,2024-06-08,DEBIT,Travel,315,Travel transaction,UPI
TXN017198,2024-06-08T05:50:19,2024-06-08,DEBIT,Travel,2751,Travel transaction,NetBanking
TXN008973,2024-06-08T09:49:05,2024-06-08,DEBIT,Health,1561,Health transaction,Cash
TXN013608,2024-06-08T10:35:59,2024-06-08,DEBIT,Travel,1868,Travel transaction,Card
TXN017791,2024-06-08T10:57:47,2024-06-08,DEBIT,Rent,12650,Rent transaction,UPI
TXN000865,2024-06-08T11:03:09,2024-06-08,DEBIT,Health,1364,Health transaction,UPI
TXN006714,2024-06-08T11:18:44,2024-06-08,CREDIT,Income,9286,Income transaction,Card
TXN003618,2024-06-08T11:31:44,2024-06-08,DEBIT,Travel,836,Travel transaction,UPI
TXN001702,2024-06-08T12:31:44,2024-06-08,DEBIT,Food,114,Food transaction,UPI
TXN014431,2024-06-08T13:25:23,2024-06-08,DEBIT,Food,80,Food transaction,UPI
TXN018491,2024-06-08T13:40:26,2024-06-08,DEBIT,Food,446,Food transaction,NetBanking
TXN010126,2024-06-08T14:07:44,2024-06-08,CREDIT,Salary,59996,Salary transaction,Cash
TXN012779,2024-06-08T16:06:07,2024-06-08,DEBIT,Rent,9815,Rent transaction,Cash
TXN001741,2024-06-08T16:14:25,2024-06-08,CREDIT,Transfer,13458,Transfer transaction,Cash
TXN005155,2024-06-08T19:19:46,2024-06-08,DEBIT,Health,481,Health transaction,Card
TXN009255,2024-06-08T22:19:33,2024-06-08,DEBIT,Entertainment,1954,Entertainment transaction,NetBanking
TXN012514,2024-06-08T22:27:08,2024-06-08,DEBIT,Health,425,Health transaction,Cash
TXN005632,2024-06-08T22:51:04,2024-06-08,DEBIT,Bills,2002,Bills transaction,Card
TXN006355,2024-06-08T22:51:08,2024-06-08,DEBIT,Travel,977,Travel transaction,Cash
TXN018172,2024-06-09T01:30:47,2024-06-09,DEBIT,Bills,292,Bills transaction,Cash
TXN009522,2024-06-09T01:33:07,2024-06-09,DEBIT,Entertainment,1063,Entertainment transaction,NetBanking
TXN014845,2024-06-09T01:36:33,2024-06-09,DEBIT,Health,3215,Health transaction,Card
TXN008818,2024-06-09T02:21:56,2024-06-09,DEBIT,Travel,1753,Travel transaction,NetBanking
TXN019406,2024-06-09T03:35:29,2024-06-09,DEBIT,Food,312,Food transaction,Cash
